radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,302,490,10200,655451,,-79.3899043,43.6563929,340,57,1,1388854605,1408453608,
UMTS,302,490,10200,662851,,-79.3911210705,43.6546428718,475,78,1,1388864569,1415200234,
UMTS,302,490,10200,655511,,-79.3858088857,43.6608596619,484,21,1,1388865142,1415284605,
UMTS,302,490,10200,659522,,-79.3723274,43.6628626,1023,89,1,1388865268,1408453608,
UMTS,302,490,10200,659631,,-79.3803718,43.6618228,40,2,1,1388865268,1408453608,
UMTS,302,490,10200,659552,,-79.3778564421,43.6629452561,458,57,1,1388865268,1415158421,
UMTS,302,490,10200,655501,,-79.3791292,43.6597484,32,6,1,1388865305,1408453608,
UMTS,302,490,10200,659611,,-79.3818488909,43.6582724,391,33,1,1388865402,1415024290,
UMTS,302,490,10200,659523,,-79.3836701647,43.6604258706,334,17,1,1388865402,1415284605,
UMTS,302,490,10200,655512,,-79.3839429,43.6592062,515,44,1,1388865402,1408453608,
UMTS,302,490,10200,659612,,-79.3804451,43.6549086,174,26,1,1388865456,1408453608,
UMTS,302,490,10200,659531,,-79.3786579,43.6508423,411,59,1,1388865646,1408453608,
UMTS,302,490,10200,659671,,-79.3780234,43.6486975,205,15,1,1388865690,1408453608,
UMTS,302,490,10200,659673,,-79.3768232129,43.6466134314,296,70,1,1388865690,1417472320,
UMTS,302,490,10200,655383,,-79.3902207726,43.639479086,592,215,1,1388865896,1417472320,
UMTS,302,490,10200,659703,,-79.3566382,43.6645087,299,30,1,1388867487,1408453608,
UMTS,302,490,10200,659701,,-79.3482935517,43.6651922069,706,58,1,1388867798,1414858935,
UMTS,302,490,10200,659702,,-79.3561633732,43.6594061549,1323,142,1,1388869134,1417226454,
UMTS,302,490,10200,663313,,-79.3756755204,43.6560265722,499,54,1,1388872288,1417226233,
UMTS,302,490,10200,660381,,-79.4096106542,43.645412678,691,59,1,1388950049,1416581427,
UMTS,302,490,10200,659652,,-79.4421003,43.6362667,2469,62,1,1388951970,1408453608,
UMTS,302,720,60215,2910385,,-79.367271,43.6537826,0,1,1,1389017618,1408453608,
UMTS,302,720,60013,2377951,,-79.3683691,43.6535326,86,5,1,1389017647,1408453608,
UMTS,302,720,60215,2377964,,-79.3723447,43.6518375,144,44,1,1389017766,1408453608,
UMTS,302,720,60215,2905051,,-79.3722943,43.6504289,34,6,1,1389017794,1408453608,
UMTS,302,720,60013,2910392,,-79.3791529,43.6509893,323,25,1,1389017843,1408453608,
UMTS,302,720,60013,2906690,,-79.3782468,43.6491548,35,6,1,1389017947,1408453608,
UMTS,302,720,60013,2902272,,-79.3794876,43.6488267,86,18,1,1389017947,1408453608,
UMTS,302,720,60013,2905080,,-79.3812144,43.6502298,193,15,1,1389018002,1408453608,
UMTS,302,720,60013,2902271,,-79.3801282,43.6493844,0,1,1,1389018002,1408453608,
UMTS,302,720,60013,2906770,,-79.3901286,43.649197,641,65,1,1389018043,1408453608,
UMTS,302,720,30330,8276737,,-79.3940322,43.6473597,1,3,1,1389132995,1408453608,
UMTS,302,720,60330,1654637,,-79.4018946758,43.6471242081,633,124,1,1389307446,1417231017,
UMTS,302,720,60330,1654638,,-79.4035993757,43.6458925908,784,152,1,1389307446,1417201713,
UMTS,302,720,60330,1654632,,-79.4026819895,43.6460582164,592,238,1,1389307446,1417231017,
UMTS,302,720,60330,1661565,,-79.4024114556,43.6430884519,411,54,1,1389307446,1412374348,
UMTS,302,720,60330,1664643,,-79.4130385,43.6318903,289,40,1,1389307718,1408453608,
UMTS,302,720,60330,1664897,,-79.4177007,43.6308636,349,53,1,1389307879,1408453608,
UMTS,302,720,60330,1664893,,-79.4231885,43.6303279,426,91,1,1389307879,1408453608,
UMTS,302,720,60330,1661486,,-79.43108088,43.630678792,3751,25,1,1389307879,1410645751,
UMTS,302,720,60070,1745445,,-79.4962752486,43.6357805108,75415,74,1,1389308779,1416779075,
UMTS,302,720,60215,2380781,,-79.3664515,43.6526421,126,22,1,1389363256,1408453608,
UMTS,302,720,60013,2380780,,-79.3685915,43.6534412,12,2,1,1389364174,1408453608,
UMTS,302,720,60013,2910385,,-79.3685962,43.6534346,0,1,1,1389364174,1408453608,
UMTS,302,720,60215,2380780,,-79.3689145,43.6532562,164,27,1,1389364174,1408453608,
UMTS,302,720,60215,2377959,,-79.3738466,43.6535695,117,11,1,1389364174,1408453608,
UMTS,302,720,60215,2377928,,-79.3749155,43.6533637,16,4,1,1389364174,1408453608,
UMTS,302,720,60013,2905047,,-79.3757644,43.6526997,69,10,1,1389364174,1408453608,
UMTS,302,720,60013,2910389,,-79.3766156,43.65107,199,10,1,1389364174,1408453608,
UMTS,302,220,55000,138800642,,-79.3976302,43.6497365,2,3,1,1389457171,1408453608,
UMTS,302,220,55000,138545922,,-79.3994547,43.6553507,2,3,1,1389466486,1408453608,
UMTS,302,490,16090,855320,,-79.3298802,43.8576423,601,4,1,1389562156,1408453608,
UMTS,302,490,10200,658701,,-79.3324665,43.7201826,414,15,1,1389645237,1408453608,
UMTS,302,490,10600,658321,,-79.424153485,43.6561423966,706,734,1,1389674312,1417126960,
UMTS,302,490,10600,658323,,-79.423811455,43.6540674518,1548,585,1,1389674312,1417531226,
UMTS,302,490,16090,855619,,-79.2781683,43.8361791,1962,10,1,1389721810,1408453608,
UMTS,302,490,10600,655463,,-79.405461,43.6570936,1164,60,1,1389766028,1408453608,
UMTS,302,490,10600,659661,,-79.3990698,43.6554626,360,43,1,1389796921,1408453608,
UMTS,302,490,10600,662732,,-79.4120095681,43.6543411856,887,160,1,1389796921,1417126715,
UMTS,302,490,10600,655513,,-79.4038716818,43.6571938932,793,44,1,1389796921,1417126960,
UMTS,302,490,10600,655461,,-79.4017048,43.6576289,180,72,1,1389796921,1408453608,
UMTS,302,490,10600,662703,,-79.3992034,43.6568152,230,55,1,1389796921,1408453608,
UMTS,302,490,10600,655462,,-79.3994449,43.6568308,13,2,1,1389796921,1408453608,
UMTS,302,490,10600,659663,,-79.3974719,43.6526436,137,7,1,1389797459,1408453608,
UMTS,302,490,10600,659641,,-79.3972586,43.6513745,0,1,1,1389797459,1408453608,
UMTS,302,490,10200,659661,,-79.3989503164,43.6551699418,439,134,1,1389806667,1415228989,
UMTS,302,490,10200,662703,,-79.3977966039,43.6564328247,491,178,1,1389806667,1415284605,
UMTS,302,490,10200,655461,,-79.4021567776,43.6576441876,527,170,1,1389806667,1415229210,
UMTS,302,490,10200,662732,,-79.4130121,43.6553706,726,97,1,1389807362,1408453608,
UMTS,302,490,10200,662733,,-79.4159449,43.6518331,763,152,1,1389807362,1408453608,
UMTS,302,490,10400,658471,,-79.395112,43.8103645,2330,262,1,1390010577,1408453608,
UMTS,302,720,60017,3689215,,-79.2989015,43.8007146,231,28,1,1390011660,1408453608,
UMTS,302,720,60017,3711442,,-79.3236748,43.794925,689,41,1,1390011991,1408453608,
UMTS,302,720,60017,3711439,,-79.302447,43.7998524,58,6,1,1390011991,1408453608,
UMTS,302,720,60017,3711437,,-79.3047217,43.7993418,83,9,1,1390011991,1408453608,
UMTS,302,720,60017,3690087,,-79.3057408,43.7991375,0,1,1,1390011991,1408453608,
UMTS,302,720,60017,3686880,,-79.3063939,43.7989565,41,7,1,1390011991,1408453608,
UMTS,302,720,60017,3711422,,-79.308234,43.7985064,84,10,1,1390011991,1408453608,
UMTS,302,720,60017,3711421,,-79.3107382,43.7979193,98,12,1,1390011991,1408453608,
UMTS,302,720,60017,3711440,,-79.3139069,43.797235,163,19,1,1390011991,1408453608,
UMTS,302,490,10400,658351,,-79.401684,43.7910542,6453,592,1,1390012179,1408453608,
UMTS,302,720,60017,3711430,,-79.3312848,43.7932934,363,50,1,1390012190,1408453608,
UMTS,302,720,60017,3711432,,-79.3367316,43.7935036,144,7,1,1390012190,1408453608,
UMTS,302,720,60017,3689150,,-79.3430826,43.7947286,533,67,1,1390012190,1408453608,
UMTS,302,720,60017,3708030,,-79.3498414,43.7938881,70,11,1,1390012312,1408453608,
UMTS,302,720,60017,3708031,,-79.3525234,43.793218,150,23,1,1390012312,1408453608,
UMTS,302,720,60017,3708032,,-79.3619426,43.7912298,1525,84,1,1390012312,1408453608,
UMTS,302,720,60017,3709090,,-79.3720408,43.7892292,851,27,1,1390012522,1408453608,
UMTS,302,720,60017,3689172,,-79.3757007,43.7887952,970,184,1,1390012522,1408453608,
UMTS,302,720,60017,3711331,,-79.388762,43.7857994,360,69,1,1390012626,1408453608,
UMTS,302,720,60017,3711332,,-79.3967862,43.7836496,688,102,1,1390012748,1408453608,
UMTS,302,720,60017,3709092,,-79.4001016,43.7832142,7,2,1,1390012748,1408453608,
UMTS,302,720,60017,2249070,,-79.4055149,43.7820476,20,4,1,1390012748,1408453608,
UMTS,302,720,60080,2249070,,-79.4098426,43.7810419,821,19,1,1390012748,1408453608,
UMTS,302,720,60080,2249068,,-79.4118698,43.7806587,283,39,1,1390013661,1408453608,
UMTS,302,720,60080,2254990,,-79.4150197,43.7799927,130,24,1,1390013661,1408453608,
UMTS,302,720,60080,2254988,,-79.4175768,43.7792329,161,24,1,1390013661,1408453608,
UMTS,302,720,60080,2249071,,-79.4158583,43.7796835,32,7,1,1390013661,1408453608,
UMTS,302,720,60080,2249072,,-79.4157296,43.7792756,5,2,1,1390013661,1408453608,
UMTS,302,720,60080,2249101,,-79.4155579,43.7791446,5,2,1,1390013661,1408453608,
UMTS,302,720,60080,2249069,,-79.4155119,43.7788918,112,9,1,1390013661,1408453608,
UMTS,302,720,60080,2254989,,-79.4154279,43.7791488,55,15,1,1390013661,1408453608,
UMTS,302,720,60080,2249066,,-79.4152327,43.7793687,0,1,1,1390013661,1408453608,
UMTS,302,220,10501,231658889,,-79.2945389,43.7723959,196,10,1,1390013888,1408453608,
UMTS,302,220,10501,231666350,,-79.2952734,43.772363,344,12,1,1390013888,1408453608,
UMTS,302,220,10501,231648508,,-79.2926507,43.7730672,662,83,1,1390013888,1408453608,
UMTS,302,220,10501,231641774,,-79.2963167,43.7722385,784,44,1,1390013888,1408453608,
UMTS,302,220,10501,231646541,,-79.2888388,43.7737803,419,3,1,1390013888,1408453608,
UMTS,302,220,10501,231657972,,-79.2843370703,43.7749360051,1563,195,1,1390013888,1408453608,
UMTS,302,220,10501,231657970,,-79.2649341,43.7790671,1108,113,1,1390013888,1408453608,
UMTS,302,220,10501,231657957,,-79.2596496,43.780132,248,23,1,1390013888,1408453608,
UMTS,302,220,10501,231647247,,-79.2524636,43.7814891,956,99,1,1390014015,1408453608,
UMTS,302,220,10501,231646521,,-79.2351662,43.7844515,150,60,1,1390014015,1408453608,
UMTS,302,220,10501,231647526,,-79.2358328,43.7911326,736,217,1,1390014015,1408453608,
UMTS,302,220,10501,231647525,,-79.2352708,43.7971958,324,83,1,1390014172,1408453608,
UMTS,302,220,10501,231657527,,-79.2356415,43.8000374,0,1,1,1390017695,1408453608,
UMTS,302,720,60080,2249073,,-79.4199968,43.7786299,31,6,1,1390018056,1408453608,
UMTS,302,720,60080,2249103,,-79.4198173,43.7780145,36,8,1,1390018056,1408453608,
LTE,302,610,55010,139048962,,-79.3205227,43.6868415,16,3,1,1390047210,1408453608,
UMTS,302,220,10502,231711880,,-79.6831491,43.6560051,878,58,1,1390071052,1408453608,
UMTS,302,220,10502,231713783,,-79.6732252,43.6485156,287,16,1,1390071155,1408453608,
UMTS,302,220,10502,231712692,,-79.6628139,43.640838,904,50,1,1390071155,1408453608,
LTE,302,220,55012,138572035,,-79.6486616,43.6302134,700,41,1,1390071155,1408453608,
LTE,302,220,55012,138572034,,-79.6362218,43.6205324,997,43,1,1390071257,1408453608,
LTE,302,220,55012,138855937,,-79.6339962,43.6112799,628,27,1,1390071257,1408453608,
LTE,302,220,55012,138855938,,-79.6403914,43.604667,499,24,1,1390071358,1408453608,
LTE,302,220,55012,138855940,,-79.6440583,43.6012354,34,3,1,1390071358,1408453608,
LTE,302,220,55012,138855939,,-79.6481184,43.5973875,483,30,1,1390071358,1408453608,
LTE,302,220,55012,139046659,,-79.6531408,43.5927113,142,9,1,1390071358,1408453608,
LTE,302,220,55012,139091970,,-79.6587193,43.5874509,447,27,1,1390071358,1408453608,
LTE,302,220,55012,139091971,,-79.6630115,43.5834399,94,5,1,1390071464,1408453608,
LTE,302,220,55012,138433538,,-79.6647388,43.5817935,70,5,1,1390071464,1408453608,
UMTS,302,490,16010,854909,,-79.4072675,43.8238526,5681,977,1,1390075148,1408453608,
UMTS,302,220,10500,230159152,,-79.398914,43.636942,0,1,1,1390075871,1408453608,
UMTS,302,220,10501,231659550,,-79.2366464,43.7879461,258,18,1,1390079903,1408453608,
UMTS,302,220,10501,231658867,,-79.2381813,43.7850757,820,27,1,1390080102,1408453608,
UMTS,302,220,10501,231648573,,-79.2643593,43.7795955,0,1,1,1390080102,1408453608,
UMTS,302,220,10501,231647970,,-79.2496969,43.7822766,1366,8,1,1390080102,1408453608,
UMTS,302,220,10501,231664286,,-79.2721225,43.7779931,831,47,1,1390080214,1408453608,
UMTS,302,220,10501,231664288,,-79.2822873,43.7757312,641,118,1,1390080214,1408453608,
UMTS,302,220,10501,231664721,,-79.289523,43.7737435,286,4,1,1390080214,1408453608,
UMTS,302,220,10501,231647982,,-79.3082158512,43.7697575605,997,86,1,1390080325,1408453608,
UMTS,302,220,10501,231647581,,-79.3204542227,43.7684602091,450,44,1,1390080325,1408453608,
UMTS,302,220,10501,231647582,,-79.3291226654,43.7683701654,496,52,1,1390080542,1408453608,
UMTS,302,220,10501,231646392,,-79.3374747101,43.7668431765,629,119,1,1390080542,1411694640,
UMTS,302,220,10501,231646391,,-79.3386474121,43.7724802485,461,33,1,1390080542,1411694640,
UMTS,302,220,10501,231646624,,-79.335831642,43.7577249877,1349,81,1,1390080750,1411694640,
UMTS,302,220,10501,231647602,,-79.33991,43.7551788,404,45,1,1390080750,1408453608,
UMTS,302,490,16010,854831,,-79.4312242,43.8444076,76,5,1,1390081578,1408453608,
UMTS,302,490,16010,854912,,-79.3974193,43.7923243,8077,633,1,1390081578,1408453608,
UMTS,302,490,16010,855071,,-79.4111664,43.8376321,3924,120,1,1390081578,1408453608,
UMTS,302,490,16010,854911,,-79.4372291,43.8287781,2577,229,1,1390081722,1408453608,
UMTS,302,490,10400,658443,,-79.3945939,43.7766711,8751,1597,1,1390081722,1408453608,
UMTS,302,490,10400,658331,,-79.4228553,43.8137665,2254,280,1,1390081876,1408453608,
UMTS,302,490,10400,660851,,-79.4316095,43.8005923,973,115,1,1390082128,1408453608,
UMTS,302,490,10400,660852,,-79.418624,43.7961335,1180,151,1,1390082128,1408453608,
UMTS,302,490,10400,658352,,-79.4178357,43.7836122,1759,291,1,1390082333,1408453608,
UMTS,302,490,10400,660853,,-79.4277055,43.7934722,306,37,1,1390083534,1408453608,
UMTS,302,490,16010,854733,,-79.4355112,43.8043373,205,16,1,1390083688,1408453608,
UMTS,302,490,16010,854730,,-79.4323675,43.8068399,3065,60,1,1390083688,1408453608,
UMTS,302,490,10400,658333,,-79.4257896,43.8069449,394,73,1,1390083688,1408453608,
UMTS,302,490,10400,658332,,-79.4139424,43.8089499,1509,76,1,1390083869,1408453608,
UMTS,302,220,10501,231646623,,-79.3351341443,43.7503906295,591,61,1,1390084014,1411694640,
UMTS,302,220,10501,230335583,,-79.3373172,43.7480126,89,9,1,1390084014,1408453608,
UMTS,302,220,10501,230345583,,-79.34369,43.7465332,1440,261,1,1390084014,1408453608,
UMTS,302,490,10400,658442,,-79.409239,43.8143925,2412,933,1,1390084017,1408453608,
UMTS,302,220,10501,230347952,,-79.3437098,43.7486485,1554,174,1,1390090912,1408453608,
UMTS,302,220,10501,231656623,,-79.3325698833,43.7414641333,1489,30,1,1390099036,1414723388,
LTE,302,220,55000,138535683,,-79.4365294,43.6840505,5,2,1,1390099037,1408453608,
UMTS,302,220,10501,231659605,,-79.3395598,43.7559267,426,51,1,1390099537,1408453608,
UMTS,302,220,10501,231664300,,-79.3314217,43.7606254,1201,8,1,1390099537,1408453608,
UMTS,302,220,10501,231658948,,-79.3353236,43.7580741,761,26,1,1390099649,1408453608,
UMTS,302,220,10501,231658752,,-79.337819,43.7671245,775,62,1,1390099649,1408453608,
UMTS,302,220,10501,231658753,,-79.3463018,43.7674498,173,10,1,1390099767,1408453608,
UMTS,302,220,10501,231659677,,-79.3567931,43.7668101,659,33,1,1390099767,1408453608,
UMTS,302,220,10501,231659678,,-79.365324,43.7663619,0,1,1,1390099767,1408453608,
UMTS,302,220,10501,231669157,,-79.3958356,43.7610807,181,11,1,1390099884,1408453608,
UMTS,302,220,10501,231658756,,-79.3991454,43.7595091,113,8,1,1390099884,1408453608,
UMTS,302,220,10501,231659710,,-79.4046376,43.7560309,575,39,1,1390099884,1408453608,
UMTS,302,220,10501,231661225,,-79.4842207,43.7221688,398,19,1,1390100109,1408453608,
UMTS,302,220,10501,231658647,,-79.4957234,43.7197666,533,30,1,1390100109,1408453608,
UMTS,302,220,10501,231664405,,-79.5042027,43.7183859,120,9,1,1390100226,1408453608,
UMTS,302,220,10501,231664406,,-79.5094495,43.71783,265,11,1,1390100226,1408453608,
UMTS,302,220,10501,231658821,,-79.5223961,43.721658,73,4,1,1390100226,1408453608,
UMTS,302,220,10501,231658820,,-79.5234514,43.7245468,503,32,1,1390100226,1408453608,
UMTS,302,220,10501,231658819,,-79.5254466,43.7332532,451,28,1,1390100226,1408453608,
UMTS,302,220,10501,231659661,,-79.527793,43.7424513,556,31,1,1390100340,1408453608,
UMTS,302,220,10501,230217114,,-79.530231,43.753901,829,50,1,1390100340,1408453608,
UMTS,302,220,10501,230217571,,-79.5330596,43.7656237,458,31,1,1390100340,1408453608,
UMTS,302,220,45000,230222845,,-79.5343566,43.7883647,822,193,1,1390100450,1408453608,
UMTS,302,220,45000,230222844,,-79.5348257,43.7917245,595,142,1,1390100714,1408453608,
UMTS,302,220,45000,230216912,,-79.5303654,43.7892408,336,64,1,1390100714,1408453608,
UMTS,302,220,45000,230217569,,-79.5358437,43.7788281,1170,50,1,1390101270,1408453608,
UMTS,302,220,45000,230217114,,-79.5298921,43.750152,660,23,1,1390101511,1408453608,
UMTS,302,220,45000,231659661,,-79.5273041,43.7392994,525,20,1,1390101629,1408453608,
UMTS,302,220,45000,231658819,,-79.525247,43.730728,410,19,1,1390101629,1408453608,
UMTS,302,220,45000,231658820,,-79.5242527,43.7266109,57,3,1,1390101629,1408453608,
UMTS,302,220,10501,231661726,,-79.5267067,43.7156589,687,38,1,1390101739,1408453608,
UMTS,302,220,10501,230414426,,-79.5476541,43.7110166,306,14,1,1390101739,1408453608,
UMTS,302,220,10501,230414427,,-79.5522534,43.709777,30,3,1,1390101739,1408453608,
UMTS,302,220,10501,230414428,,-79.5563735,43.7068716,391,17,1,1390101739,1408453608,
UMTS,302,220,10501,230413638,,-79.5596798,43.703277,82,5,1,1390101885,1408453608,
UMTS,302,220,10502,230413640,,-79.5689676,43.6922363,472,10,1,1390101885,1408453608,
UMTS,302,220,10502,230417323,,-79.572662,43.6867976,171,11,1,1390101885,1408453608,
UMTS,302,220,10502,230413891,,-79.573717,43.6851606,0,1,1,1390101885,1408453608,
UMTS,302,220,10502,230414092,,-79.5773252,43.6756641,1165,70,1,1390101885,1408453608,
UMTS,302,220,10502,230414093,,-79.5765248,43.6664234,1181,37,1,1390101996,1408453608,
UMTS,302,220,10502,230413551,,-79.5683149,43.6558675,546,28,1,1390101996,1408453608,
UMTS,302,220,10502,230413552,,-79.5636368,43.6459776,601,32,1,1390101996,1408453608,
UMTS,302,220,10502,230414114,,-79.5602187,43.6374516,405,20,1,1390101996,1408453608,
UMTS,302,220,10502,230414115,,-79.5562182,43.6269179,786,38,1,1390102118,1408453608,
UMTS,302,220,10502,230419246,,-79.5525277,43.6181793,216,12,1,1390102118,1408453608,
UMTS,302,220,10502,230419245,,-79.5534378,43.6114529,587,33,1,1390102118,1408453608,
UMTS,302,220,10502,230399643,,-79.5592937,43.6056093,147,9,1,1390102118,1408453608,
UMTS,302,220,10502,231724647,,-79.5686997,43.5968984,713,38,1,1390102234,1408453608,
UMTS,302,220,10502,231724649,,-79.5788172,43.5875833,548,27,1,1390102234,1408453608,
LTE,302,720,30311,7768321,,-79.3331362,43.6844697,465,51,1,1390103047,1408453608,
UMTS,302,220,10502,231724676,,-79.6630175,43.5832647,156,7,1,1390111874,1408453608,
UMTS,302,220,10502,231727650,,-79.6514319,43.5941528,1274,8,1,1390111874,1408453608,
UMTS,302,220,10502,231730424,,-79.6545163,43.5912485,212,8,1,1390111874,1408453608,
UMTS,302,220,10502,231710390,,-79.6491951,43.5962388,439,13,1,1390111874,1408453608,
UMTS,302,220,10502,231724799,,-79.6446889,43.6004818,116,3,1,1390111874,1408453608,
UMTS,302,220,10502,231727649,,-79.6370733,43.6076389,580,16,1,1390111874,1408453608,
UMTS,302,220,10502,231724343,,-79.6318635,43.6138218,166,8,1,1390111874,1408453608,
UMTS,302,220,10502,231727648,,-79.6318179,43.6165,47,3,1,1390111874,1408453608,
UMTS,302,220,10502,231730089,,-79.6376335,43.6226718,861,26,1,1390111874,1408453608,
UMTS,302,220,10502,231730090,,-79.6499705,43.6321657,490,17,1,1390111987,1408453608,
UMTS,302,220,10502,231724381,,-79.6526816,43.6405841,660,20,1,1390111987,1408453608,
UMTS,302,220,10502,231724380,,-79.6422783,43.6462506,491,15,1,1390111987,1408453608,
UMTS,302,220,10502,231725284,,-79.631617,43.6504743,440,14,1,1390111987,1408453608,
UMTS,302,220,10502,230419399,,-79.6250367,43.6535147,122,5,1,1390111987,1408453608,
UMTS,302,220,10502,230399871,,-79.6201665,43.6561894,387,12,1,1390112113,1408453608,
UMTS,302,220,10502,230399869,,-79.611409,43.6608156,504,13,1,1390112113,1408453608,
UMTS,302,220,10502,230413503,,-79.6029439,43.6644377,188,4,1,1390112113,1408453608,
UMTS,302,220,10502,230414577,,-79.5702401,43.6902996,213,6,1,1390112222,1408453608,
UMTS,302,220,10502,230414427,,-79.5497364,43.7100449,26,2,1,1390112222,1408453608,
UMTS,302,220,10502,231661727,,-79.5358109,43.7132665,443,15,1,1390112222,1408453608,
UMTS,302,220,10502,231661726,,-79.5246112,43.7153036,489,36,1,1390112222,1408453608,
UMTS,302,220,10502,231666312,,-79.5190619,43.7153151,64,6,1,1390112339,1408453608,
UMTS,302,220,10502,231664407,,-79.5201441,43.7185156,410,24,1,1390112339,1408453608,
UMTS,302,220,10502,231658820,,-79.5234326,43.7243707,426,9,1,1390112339,1408453608,
UMTS,302,220,10502,231658819,,-79.5256205,43.7334247,427,15,1,1390112339,1408453608,
UMTS,302,220,10502,231659661,,-79.5276884,43.7421813,611,18,1,1390112339,1408453608,
UMTS,302,220,10502,230217114,,-79.5306266,43.7546511,669,21,1,1390112460,1408453608,
UMTS,302,220,10502,230217571,,-79.5328424,43.7641932,370,13,1,1390112460,1408453608,
UMTS,302,220,45000,230202709,,-79.5335096418,43.7810420562,10804,249,1,1390114597,1409276404,
UMTS,302,220,10501,231657677,,-79.5121622,43.7226795,3412,121,1,1390114597,1408453608,
UMTS,302,220,10501,231642292,,-79.4776098,43.723233,127,7,1,1390114748,1408453608,
UMTS,302,220,10501,231646622,,-79.4719734241,43.7223172724,826,29,1,1390114859,1414079427,
UMTS,302,220,10501,231647831,,-79.4677617,43.7255473,15,2,1,1390114859,1408453608,
UMTS,302,220,10501,231646620,,-79.4655084,43.7260761,144,8,1,1390114859,1408453608,
UMTS,302,220,10501,231656620,,-79.4597444375,43.7278327292,759,24,1,1390114859,1408453608,
UMTS,302,720,60210,2385681,,-79.3645091,43.6758047,283,12,1,1390115114,1408453608,
UMTS,302,720,60210,2379790,,-79.3726214,43.6719358,7,2,1,1390115114,1408453608,
LTE,302,720,30210,8275458,,-79.3980540714,43.6680635,144,28,1,1390115114,1412773938,
LTE,302,720,30210,8193027,,-79.3992869,43.6676571,56,5,1,1390115114,1408453608,
LTE,302,720,30210,8192258,,-79.3991013385,43.6650173077,2710,52,1,1390115114,1415158421,
LTE,302,720,30330,7938561,,-79.4028301,43.6666488,168,18,1,1390115207,1408453608,
LTE,302,720,30330,7938562,,-79.4031136,43.6652982,25,4,1,1390115207,1408453608,
UMTS,302,220,10501,230347953,,-79.3366472,43.7474411,23,5,1,1390121790,1408453608,
UMTS,302,220,10501,231659326,,-79.2379414,43.7905362,1922,111,1,1390133275,1408453608,
UMTS,302,220,10501,231664817,,-79.2603544,43.7800126,94,3,1,1390133275,1408453608,
UMTS,302,220,10501,231659551,,-79.2356612,43.8001396,0,1,1,1390133275,1408453608,
UMTS,302,220,10501,231657525,,-79.2771851,43.7770768,6124,227,1,1390136195,1408453608,
UMTS,302,220,10501,231657983,,-79.3253295,43.7583281,2206,220,1,1390149044,1408453608,
UMTS,302,220,10501,231657603,,-79.3499862,43.7550993,462,38,1,1390149044,1408453608,
UMTS,302,490,10400,658683,,-79.4028968,43.825698,45,4,1,1390151847,1408453608,
UMTS,302,490,16010,854910,,-79.4054607,43.8245669,544,104,1,1390151847,1408453608,
UMTS,302,490,16010,854734,,-79.4507529,43.8084474,223,7,1,1390152621,1408453608,
UMTS,302,490,16010,854731,,-79.4507819,43.8077534,166,21,1,1390152621,1408453608,
UMTS,302,220,10501,231657601,,-79.3432894,43.7566475,60,7,1,1390152899,1408453608,
UMTS,302,220,10501,231657602,,-79.3385022,43.7576888,327,29,1,1390152899,1408453608,
UMTS,302,220,10501,231656624,,-79.335498104,43.758221832,418,25,1,1390152899,1414723482,
UMTS,302,220,10501,231656392,,-79.3351784909,43.7664529273,664,55,1,1390153008,1414723388,
UMTS,302,220,10501,231657582,,-79.3243929,43.7681326,346,17,1,1390153008,1408453608,
UMTS,302,220,10501,231657581,,-79.3132018,43.7686313,877,199,1,1390153008,1408453608,
UMTS,302,220,10501,231666347,,-79.2946531,43.7725328,700,18,1,1390153123,1408453608,
UMTS,302,220,10501,231656537,,-79.2630328,43.7794299,250,10,1,1390153280,1408453608,
UMTS,302,220,10501,231657247,,-79.25722637,43.78063463,111,10,1,1390153280,1408453608,
UMTS,302,490,16010,854732,,-79.4294935,43.828675,3102,211,1,1390160320,1408453608,
UMTS,302,490,10400,658051,,-79.4493967,43.8085068,74,3,1,1390160320,1408453608,
UMTS,302,490,10400,658055,,-79.4494746,43.8090359,109,9,1,1390160320,1408453608,
UMTS,302,490,10400,854734,,-79.4496934,43.8104171,0,1,1,1390160320,1408453608,
UMTS,302,720,60330,1671696,,-79.4978458,43.668744,72926,18,1,1390167321,1408453608,
UMTS,302,490,10400,658511,,-79.39669,43.8000093,3171,560,1,1390180514,1408453608,
UMTS,302,490,16090,855452,,-79.3059415,43.8531423,1441,8,1,1390221759,1408453608,
UMTS,302,490,10400,662323,,-79.3834324,43.8070087,3090,101,1,1390232668,1408453608,
UMTS,302,490,10,658522,,-79.3868323,43.761878,197,31,1,1390237170,1408453608,
UMTS,302,490,10,658493,,-79.3841175,43.7681652,910,256,1,1390237252,1408453608,
UMTS,302,490,10,658491,,-79.3933676,43.789824,2658,267,1,1390237377,1408453608,
UMTS,302,490,10,658492,,-79.3870171,43.7668862,2222,338,1,1390247146,1408453608,
UMTS,302,490,10,658591,,-79.3707754,43.7403624,4770,508,1,1390248084,1408453608,
UMTS,302,490,10,658643,,-79.3653034,43.7726489,1126,65,1,1390248234,1408453608,
UMTS,302,490,10400,658643,,-79.3818578,43.8053743,2949,280,1,1390248234,1408453608,
UMTS,302,720,60013,2905096,,-79.3869654,43.6485909,108,23,1,1390258128,1408453608,
UMTS,302,720,60013,2905097,,-79.3847898568,43.649770417,346,88,1,1390258128,1411774858,
UMTS,302,720,60013,2377964,,-79.3724017,43.6517166,19,3,1,1390258795,1408453608,
